contest_name,reporting_unit_id,hindi,ru_order,county,muni,reporting_unit_name,congressional_district,senate_district,assembly_district,travis_hartwig_rep,sarah_godlewski_dem,andrew_zuelke_con,scattering,race
STATE TREASURER,143479,5178,1,BROWN,Village of SUAMICO,Village of SUAMICO Wards 1-4,Congressional - District 8,State Senate - District 30,Assembly - District 89,1832,1025,77,2,state treasurer
STATE TREASURER,143480,5178,5,BROWN,Village of SUAMICO,Village of SUAMICO Wards 5-8,Congressional - District 8,State Senate - District 30,Assembly - District 89,2214,1272,87,1,state treasurer
STATE TREASURER,146247,5191,1,BROWN,Village of WRIGHTSTOWN,Village of WRIGHTSTOWN Wards 1-3,Congressional - District 8,State Senate - District 1,Assembly - District 2,712,398,38,0,state treasurer
STATE TREASURER,143673,5216,1,BROWN,City of DE PERE,City of DE PERE Wards 1-4,Congressional - District 8,State Senate - District 30,Assembly - District 88,1595,1613,72,2,state treasurer
STATE TREASURER,143674,5216,5,BROWN,City of DE PERE,City of DE PERE Ward 5,Congressional - District 8,State Senate - District 1,Assembly - District 2,78,152,6,0,state treasurer
STATE TREASURER,143675,5216,6,BROWN,City of DE PERE,City of DE PERE Wards 6-8,Congressional - District 8,State Senate - District 30,Assembly - District 88,1029,1165,57,2,state treasurer
STATE TREASURER,143676,5216,9,BROWN,City of DE PERE,"City of DE PERE Wards 9,18",Congressional - District 8,State Senate - District 1,Assembly - District 2,291,284,17,0,state treasurer
STATE TREASURER,143671,5216,10,BROWN,City of DE PERE,City of DE PERE Wards 10-12,Congressional - District 8,State Senate - District 1,Assembly - District 2,1081,1200,81,0,state treasurer
STATE TREASURER,143677,5216,13,BROWN,City of DE PERE,City of DE PERE Wards 13-15,Congressional - District 8,State Senate - District 1,Assembly - District 2,1522,1262,71,2,state treasurer
STATE TREASURER,143672,5216,16,BROWN,City of DE PERE,City of DE PERE Wards 16-17,Congressional - District 8,State Senate - District 2,Assembly - District 4,4,0,0,0,state treasurer
STATE TREASURER,143294,5231,1,BROWN,City of GREEN BAY,City of GREEN BAY Ward 1,Congressional - District 8,State Senate - District 1,Assembly - District 1,6,3,0,0,state treasurer
STATE TREASURER,143293,5231,2,BROWN,City of GREEN BAY,City of GREEN BAY Ward 2,Congressional - District 8,State Senate - District 30,Assembly - District 88,584,542,28,0,state treasurer
STATE TREASURER,143292,5231,3,BROWN,City of GREEN BAY,City of GREEN BAY Ward 3,Congressional - District 8,State Senate - District 30,Assembly - District 88,530,853,36,0,state treasurer
STATE TREASURER,143299,5231,4,BROWN,City of GREEN BAY,City of GREEN BAY Ward 4,Congressional - District 8,State Senate - District 30,Assembly - District 88,888,802,43,1,state treasurer
STATE TREASURER,143263,5231,5,BROWN,City of GREEN BAY,City of GREEN BAY Ward 5,Congressional - District 8,State Senate - District 30,Assembly - District 88,322,316,15,0,state treasurer
STATE TREASURER,144392,5231,6,BROWN,City of GREEN BAY,City of GREEN BAY Ward 6,Congressional - District 8,State Senate - District 30,Assembly - District 88,757,651,36,0,state treasurer
STATE TREASURER,144393,5231,7,BROWN,City of GREEN BAY,City of GREEN BAY Ward 7,Congressional - District 8,State Senate - District 30,Assembly - District 88,417,431,16,1,state treasurer
STATE TREASURER,143264,5231,8,BROWN,City of GREEN BAY,City of GREEN BAY Ward 8,Congressional - District 8,State Senate - District 30,Assembly - District 88,695,731,36,0,state treasurer
STATE TREASURER,143295,5231,9,BROWN,City of GREEN BAY,City of GREEN BAY Ward 9,Congressional - District 8,State Senate - District 30,Assembly - District 88,188,284,14,1,state treasurer
STATE TREASURER,143280,5231,10,BROWN,City of GREEN BAY,City of GREEN BAY Ward 10,Congressional - District 8,State Senate - District 30,Assembly - District 88,212,309,21,1,state treasurer
STATE TREASURER,143281,5231,11,BROWN,City of GREEN BAY,City of GREEN BAY Ward 11,Congressional - District 8,State Senate - District 30,Assembly - District 88,284,277,21,0,state treasurer
STATE TREASURER,143282,5231,12,BROWN,City of GREEN BAY,City of GREEN BAY Ward 12,Congressional - District 8,State Senate - District 30,Assembly - District 90,189,320,18,1,state treasurer
STATE TREASURER,144394,5231,13,BROWN,City of GREEN BAY,City of GREEN BAY Ward 13,Congressional - District 8,State Senate - District 30,Assembly - District 90,150,383,29,0,state treasurer
STATE TREASURER,144395,5231,14,BROWN,City of GREEN BAY,City of GREEN BAY Ward 14,Congressional - District 8,State Senate - District 30,Assembly - District 88,236,325,27,1,state treasurer
STATE TREASURER,143269,5231,15,BROWN,City of GREEN BAY,City of GREEN BAY Ward 15,Congressional - District 8,State Senate - District 30,Assembly - District 90,345,664,42,4,state treasurer
STATE TREASURER,143268,5231,16,BROWN,City of GREEN BAY,City of GREEN BAY Ward 16,Congressional - District 8,State Senate - District 30,Assembly - District 90,280,579,24,2,state treasurer
STATE TREASURER,143267,5231,17,BROWN,City of GREEN BAY,City of GREEN BAY Ward 17,Congressional - District 8,State Senate - District 30,Assembly - District 90,228,463,26,0,state treasurer
STATE TREASURER,143283,5231,18,BROWN,City of GREEN BAY,City of GREEN BAY Ward 18,Congressional - District 8,State Senate - District 30,Assembly - District 88,305,428,18,1,state treasurer
STATE TREASURER,143300,5231,19,BROWN,City of GREEN BAY,City of GREEN BAY Ward 19,Congressional - District 8,State Senate - District 30,Assembly - District 90,182,329,20,1,state treasurer
STATE TREASURER,143296,5231,20,BROWN,City of GREEN BAY,City of GREEN BAY Ward 20,Congressional - District 8,State Senate - District 30,Assembly - District 90,191,390,24,0,state treasurer
STATE TREASURER,143265,5231,21,BROWN,City of GREEN BAY,City of GREEN BAY Ward 21,Congressional - District 8,State Senate - District 30,Assembly - District 90,135,360,27,0,state treasurer
STATE TREASURER,143290,5231,22,BROWN,City of GREEN BAY,City of GREEN BAY Ward 22,Congressional - District 8,State Senate - District 30,Assembly - District 88,110,150,9,0,state treasurer
STATE TREASURER,143291,5231,23,BROWN,City of GREEN BAY,City of GREEN BAY Ward 23,Congressional - District 8,State Senate - District 30,Assembly - District 90,199,362,15,0,state treasurer
STATE TREASURER,143270,5231,24,BROWN,City of GREEN BAY,City of GREEN BAY Ward 24,Congressional - District 8,State Senate - District 30,Assembly - District 90,261,435,23,0,state treasurer
STATE TREASURER,143284,5231,25,BROWN,City of GREEN BAY,City of GREEN BAY Ward 25,Congressional - District 8,State Senate - District 30,Assembly - District 90,267,401,29,1,state treasurer
STATE TREASURER,143298,5231,26,BROWN,City of GREEN BAY,City of GREEN BAY Ward 26,Congressional - District 8,State Senate - District 30,Assembly - District 90,228,434,32,0,state treasurer
STATE TREASURER,143266,5231,27,BROWN,City of GREEN BAY,City of GREEN BAY Ward 27,Congressional - District 8,State Senate - District 30,Assembly - District 90,72,173,10,0,state treasurer
STATE TREASURER,144396,5231,28,BROWN,City of GREEN BAY,City of GREEN BAY Ward 28,Congressional - District 8,State Senate - District 30,Assembly - District 90,206,424,26,0,state treasurer
STATE TREASURER,143275,5231,29,BROWN,City of GREEN BAY,City of GREEN BAY Ward 29,Congressional - District 8,State Senate - District 30,Assembly - District 90,397,538,39,3,state treasurer
STATE TREASURER,143285,5231,30,BROWN,City of GREEN BAY,City of GREEN BAY Ward 30,Congressional - District 8,State Senate - District 30,Assembly - District 90,252,581,35,3,state treasurer
STATE TREASURER,143274,5231,31,BROWN,City of GREEN BAY,City of GREEN BAY Ward 31,Congressional - District 8,State Senate - District 30,Assembly - District 90,323,498,42,3,state treasurer
STATE TREASURER,143271,5231,32,BROWN,City of GREEN BAY,City of GREEN BAY Ward 32,Congressional - District 8,State Senate - District 30,Assembly - District 90,294,395,31,0,state treasurer
STATE TREASURER,143272,5231,33,BROWN,City of GREEN BAY,City of GREEN BAY Ward 33,Congressional - District 8,State Senate - District 30,Assembly - District 90,195,303,20,0,state treasurer
STATE TREASURER,144397,5231,34,BROWN,City of GREEN BAY,City of GREEN BAY Ward 34,Congressional - District 8,State Senate - District 2,Assembly - District 4,467,518,38,1,state treasurer
STATE TREASURER,143273,5231,35,BROWN,City of GREEN BAY,City of GREEN BAY Ward 35,Congressional - District 8,State Senate - District 2,Assembly - District 4,359,331,31,1,state treasurer
STATE TREASURER,143276,5231,36,BROWN,City of GREEN BAY,City of GREEN BAY Ward 36,Congressional - District 8,State Senate - District 30,Assembly - District 90,138,250,13,0,state treasurer
STATE TREASURER,144398,5231,37,BROWN,City of GREEN BAY,City of GREEN BAY Ward 37,Congressional - District 8,State Senate - District 30,Assembly - District 90,307,377,33,2,state treasurer
STATE TREASURER,143286,5231,38,BROWN,City of GREEN BAY,City of GREEN BAY Ward 38,Congressional - District 8,State Senate - District 30,Assembly - District 90,358,552,43,0,state treasurer
STATE TREASURER,143289,5231,39,BROWN,City of GREEN BAY,City of GREEN BAY Ward 39,Congressional - District 8,State Senate - District 30,Assembly - District 90,439,577,39,1,state treasurer
STATE TREASURER,143287,5231,40,BROWN,City of GREEN BAY,City of GREEN BAY Ward 40,Congressional - District 8,State Senate - District 30,Assembly - District 90,304,392,26,1,state treasurer
STATE TREASURER,143278,5231,41,BROWN,City of GREEN BAY,City of GREEN BAY Ward 41,Congressional - District 8,State Senate - District 2,Assembly - District 4,199,216,8,0,state treasurer
STATE TREASURER,143262,5231,42,BROWN,City of GREEN BAY,City of GREEN BAY Ward 42,Congressional - District 8,State Senate - District 30,Assembly - District 90,220,338,17,1,state treasurer
STATE TREASURER,144399,5231,43,BROWN,City of GREEN BAY,City of GREEN BAY Ward 43,Congressional - District 8,State Senate - District 2,Assembly - District 4,429,530,29,0,state treasurer
STATE TREASURER,143297,5231,44,BROWN,City of GREEN BAY,City of GREEN BAY Ward 44,Congressional - District 8,State Senate - District 2,Assembly - District 4,648,677,25,1,state treasurer
STATE TREASURER,143277,5231,45,BROWN,City of GREEN BAY,City of GREEN BAY Ward 45,Congressional - District 8,State Senate - District 2,Assembly - District 4,888,650,32,2,state treasurer
STATE TREASURER,143288,5231,46,BROWN,City of GREEN BAY,City of GREEN BAY Ward 46,Congressional - District 8,State Senate - District 2,Assembly - District 4,448,670,44,2,state treasurer
STATE TREASURER,143279,5231,47,BROWN,City of GREEN BAY,City of GREEN BAY Ward 47,Congressional - District 8,State Senate - District 2,Assembly - District 4,710,612,41,1,state treasurer
STATE TREASURER,143914,6002,1,BUFFALO,Town of ALMA,Town of ALMA Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,60,84,3,0,state treasurer
STATE TREASURER,143913,6004,1,BUFFALO,Town of BELVIDERE,Town of BELVIDERE Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,121,89,3,0,state treasurer
STATE TREASURER,146497,6006,1,BUFFALO,Town of BUFFALO,Town of BUFFALO Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,182,156,11,0,state treasurer
STATE TREASURER,145627,6008,1,BUFFALO,Town of CANTON,Town of CANTON Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,71,52,5,0,state treasurer
STATE TREASURER,145628,6010,1,BUFFALO,Town of CROSS,Town of CROSS Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,100,65,3,0,state treasurer
STATE TREASURER,145626,6012,1,BUFFALO,Town of DOVER,Town of DOVER Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,85,80,6,0,state treasurer
STATE TREASURER,143915,6014,1,BUFFALO,Town of GILMANTON,Town of GILMANTON Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,89,71,4,0,state treasurer
STATE TREASURER,145629,6016,1,BUFFALO,Town of GLENCOE,Town of GLENCOE Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,140,62,1,0,state treasurer
STATE TREASURER,143916,6018,1,BUFFALO,Town of LINCOLN,Town of LINCOLN Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,58,41,6,0,state treasurer
STATE TREASURER,146390,6020,1,BUFFALO,Town of MAXVILLE,Town of MAXVILLE Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 93,98,40,1,0,state treasurer
STATE TREASURER,146687,6022,1,BUFFALO,Town of MILTON,Town of MILTON Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,142,120,1,0,state treasurer
STATE TREASURER,143917,6024,1,BUFFALO,Town of MODENA,Town of MODENA Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,78,69,1,0,state treasurer
STATE TREASURER,145630,6026,1,BUFFALO,Town of MONDOVI,Town of MONDOVI Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,106,75,3,0,state treasurer
STATE TREASURER,143918,6028,1,BUFFALO,Town of MONTANA,Town of MONTANA Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,84,30,3,0,state treasurer
STATE TREASURER,143919,6030,1,BUFFALO,Town of NAPLES,Town of NAPLES Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,196,111,10,1,state treasurer
STATE TREASURER,146392,6032,1,BUFFALO,Town of NELSON,Town of NELSON Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,162,104,4,0,state treasurer
STATE TREASURER,145631,6034,1,BUFFALO,Town of WAUMANDEE,Town of WAUMANDEE Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,149,82,10,0,state treasurer
STATE TREASURER,143920,6111,1,BUFFALO,Village of COCHRANE,Village of COCHRANE Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,87,73,4,0,state treasurer
STATE TREASURER,145632,6154,1,BUFFALO,Village of NELSON,Village of NELSON Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,56,63,7,0,state treasurer
STATE TREASURER,145815,6201,1,BUFFALO,City of ALMA,City of ALMA Wards 1-2,Congressional - District 3,State Senate - District 31,Assembly - District 92,172,173,10,0,state treasurer
STATE TREASURER,145633,6206,1,BUFFALO,City of BUFFALO CITY,City of BUFFALO CITY Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,256,225,14,0,state treasurer
STATE TREASURER,143921,6226,1,BUFFALO,City of FOUNTAIN CITY,City of FOUNTAIN CITY Wards 1-2,Congressional - District 3,State Senate - District 31,Assembly - District 92,169,188,6,0,state treasurer
STATE TREASURER,146382,6251,1,BUFFALO,City of MONDOVI,City of MONDOVI Wards 1-3,Congressional - District 3,State Senate - District 31,Assembly - District 92,483,459,24,0,state treasurer
STATE TREASURER,143387,7002,1,BURNETT,Town of ANDERSON,Town of ANDERSON Ward 1,Congressional - District 7,State Senate - District 10,Assembly - District 28,117,53,2,0,state treasurer
STATE TREASURER,143162,7004,1,BURNETT,Town of BLAINE,Town of BLAINE Ward 1,Congressional - District 7,State Senate - District 25,Assembly - District 73,54,37,3,0,state treasurer
STATE TREASURER,143393,7006,1,BURNETT,Town of DANIELS,Town of DANIELS Ward 1,Congressional - District 7,State Senate - District 10,Assembly - District 28,198,105,11,0,state treasurer
STATE TREASURER,143163,7008,1,BURNETT,Town of DEWEY,Town of DEWEY Ward 1,Congressional - District 7,State Senate - District 25,Assembly - District 73,141,75,6,0,state treasurer
STATE TREASURER,143165,7010,1,BURNETT,Town of GRANTSBURG,Town of GRANTSBURG Wards 1-3,Congressional - District 7,State Senate - District 10,Assembly - District 28,318,164,11,0,state treasurer
STATE TREASURER,143166,7012,1,BURNETT,Town of JACKSON,Town of JACKSON Ward 1,Congressional - District 7,State Senate - District 25,Assembly - District 73,251,226,14,0,state treasurer
STATE TREASURER,145756,7014,1,BURNETT,Town of LA FOLLETTE,Town of LA FOLLETTE Wards 1-2,Congressional - District 7,State Senate - District 25,Assembly - District 73,130,113,2,0,state treasurer
STATE TREASURER,145915,7016,1,BURNETT,Town of LINCOLN,Town of LINCOLN Ward 1,Congressional - District 7,State Senate - District 10,Assembly - District 28,104,40,4,0,state treasurer
STATE TREASURER,145297,7018,1,BURNETT,Town of MEENON,Town of MEENON Wards 1-3,Congressional - District 7,State Senate - District 10,Assembly - District 28,298,173,9,0,state treasurer
STATE TREASURER,146190,7020,1,BURNETT,Town of OAKLAND,Town of OAKLAND Wards 1-2,Congressional - District 7,State Senate - District 25,Assembly - District 73,261,244,5,0,state treasurer
