county,muni,reporting_unit_name,congressional_district,senate_district,assembly_district,scott_walker_rebecca_kleefisch_rep,tony_evers_mandela_barnes_dem,phillip_anderson_patrick_baird_lib,michael_j_white_tiffany_anderson_wgr,maggie_turnbull_wil_losch_ind,arnie_enz_no_candidate_ind,ryan_cason_write_in_no_candidate_rep,paul_boucher_write_in_no_candidate_dem,mark_s_grimek_write_in_no_candidate_con,jared_william_landry_write_in_no_candidate_dem,robbie_hoffman_write_in_no_candidate_ind,richard_michael_turtenwald_write_in_no_candidate_ind,no_candidate_corban_gehler_write_in_dem,no_candidate_william_henry_davis_iii_write_in_dem,scattering,race
WALWORTH,City of LAKE GENEVA,City of LAKE GENEVA Wards 3-4,Congressional - District 1,State Senate - District 11,Assembly - District 32,329,319,1,4,9,1,0,0,0,0,0,0,0,0,0,governor
WALWORTH,City of LAKE GENEVA,"City of LAKE GENEVA Wards 5-6,10",Congressional - District 1,State Senate - District 11,Assembly - District 32,572,377,7,7,7,1,0,0,0,0,0,0,0,0,0,governor
WALWORTH,City of LAKE GENEVA,"City of LAKE GENEVA Wards 7-9,11-14",Congressional - District 1,State Senate - District 11,Assembly - District 32,389,328,8,1,6,0,0,0,0,0,0,0,0,0,0,governor
WALWORTH,City of WHITEWATER,City of WHITEWATER Wards 1-2,Congressional - District 5,State Senate - District 15,Assembly - District 43,446,593,15,3,10,0,0,0,0,0,0,0,0,0,0,governor
WALWORTH,City of WHITEWATER,City of WHITEWATER Wards 3-4,Congressional - District 5,State Senate - District 15,Assembly - District 43,274,525,15,5,4,0,0,0,0,0,0,0,0,0,1,governor
WALWORTH,City of WHITEWATER,City of WHITEWATER Wards 5-6,Congressional - District 5,State Senate - District 15,Assembly - District 43,519,705,8,5,7,0,0,0,0,0,0,0,0,0,0,governor
WALWORTH,City of WHITEWATER,"City of WHITEWATER Wards 7-9,13",Congressional - District 5,State Senate - District 15,Assembly - District 43,356,754,17,10,14,0,0,0,0,0,0,0,0,0,0,governor
WASHBURN,Town of BARRONETT,Town of BARRONETT Ward 1,Congressional - District 7,State Senate - District 25,Assembly - District 75,106,81,1,1,0,0,0,0,0,0,0,0,0,0,0,governor
WASHBURN,Town of BASHAW,Town of BASHAW Wards 1-3,Congressional - District 7,State Senate - District 25,Assembly - District 75,313,194,5,5,2,0,0,0,0,0,0,0,0,0,0,governor
WASHBURN,Town of BASS LAKE,Town of BASS LAKE Ward 1,Congressional - District 7,State Senate - District 25,Assembly - District 75,150,83,0,2,1,1,0,0,0,0,0,0,0,0,0,governor
WASHBURN,Town of BEAVER BROOK,Town of BEAVER BROOK Wards 1-3,Congressional - District 7,State Senate - District 25,Assembly - District 75,195,161,6,1,3,0,0,0,0,0,0,0,0,0,0,governor
WASHBURN,Town of BIRCHWOOD,Town of BIRCHWOOD Wards 1-3,Congressional - District 7,State Senate - District 25,Assembly - District 75,234,89,6,0,0,2,0,0,0,0,0,0,0,0,0,governor
WASHBURN,Town of BROOKLYN,Town of BROOKLYN Ward 1,Congressional - District 7,State Senate - District 25,Assembly - District 73,96,71,2,0,0,0,0,0,0,0,0,1,0,0,0,governor
WASHBURN,Town of CASEY,Town of CASEY Ward 1,Congressional - District 7,State Senate - District 25,Assembly - District 73,137,97,0,0,2,0,0,0,0,0,0,0,0,0,0,governor
WASHBURN,Town of CHICOG,Town of CHICOG Wards 1-2,Congressional - District 7,State Senate - District 25,Assembly - District 73,82,75,0,1,1,0,0,0,0,0,0,0,0,0,0,governor
WASHBURN,Town of CRYSTAL,Town of CRYSTAL Wards 1-2,Congressional - District 7,State Senate - District 25,Assembly - District 75,89,46,1,2,3,0,0,0,0,0,0,0,0,0,0,governor
WASHBURN,Town of EVERGREEN,Town of EVERGREEN Wards 1-2,Congressional - District 7,State Senate - District 25,Assembly - District 73,318,239,4,1,0,0,0,0,0,0,0,0,0,0,0,governor
WASHBURN,Town of FROG CREEK,Town of FROG CREEK Ward 1,Congressional - District 7,State Senate - District 25,Assembly - District 73,40,26,1,2,0,0,0,0,0,0,0,0,0,0,0,governor
WASHBURN,Town of GULL LAKE,Town of GULL LAKE Ward 1,Congressional - District 7,State Senate - District 25,Assembly - District 73,59,43,0,3,2,1,0,0,0,0,0,0,0,0,0,governor
WASHBURN,Town of LONG LAKE,Town of LONG LAKE Ward 1,Congressional - District 7,State Senate - District 25,Assembly - District 75,215,172,2,1,2,0,0,0,0,0,0,0,0,0,0,governor
WASHBURN,Town of MADGE,Town of MADGE Wards 1-3,Congressional - District 7,State Senate - District 25,Assembly - District 75,169,139,1,2,3,0,0,0,0,0,0,0,0,0,0,governor
WASHBURN,Town of MINONG,Town of MINONG Wards 1-2,Congressional - District 7,State Senate - District 25,Assembly - District 73,266,228,1,1,3,0,0,0,0,0,0,0,0,0,0,governor
WASHBURN,Town of SARONA,Town of SARONA Wards 1-2,Congressional - District 7,State Senate - District 25,Assembly - District 75,135,67,0,0,1,0,0,0,0,0,0,0,0,0,0,governor
WASHBURN,Town of SPOONER,Town of SPOONER Wards 1-3,Congressional - District 7,State Senate - District 25,Assembly - District 73,240,158,5,3,3,0,0,0,0,0,0,0,0,0,0,governor
WASHBURN,Town of SPRINGBROOK,Town of SPRINGBROOK Ward 1,Congressional - District 7,State Senate - District 25,Assembly - District 73,138,86,0,2,2,0,0,0,0,0,0,0,0,0,0,governor
WASHBURN,Town of STINNETT,Town of STINNETT Ward 1,Congressional - District 7,State Senate - District 25,Assembly - District 73,61,31,0,0,1,0,0,0,0,0,0,0,0,0,0,governor
WASHBURN,Town of STONE LAKE,Town of STONE LAKE Ward 1,Congressional - District 7,State Senate - District 25,Assembly - District 75,166,85,3,2,3,0,0,0,0,0,0,0,0,0,0,governor
WASHBURN,Town of TREGO,Town of TREGO Wards 1-2,Congressional - District 7,State Senate - District 25,Assembly - District 73,263,216,2,0,3,0,0,0,0,0,0,0,0,0,0,governor
WASHBURN,Village of BIRCHWOOD,Village of BIRCHWOOD Ward 1,Congressional - District 7,State Senate - District 25,Assembly - District 75,107,71,3,0,1,2,0,0,0,0,0,0,0,0,0,governor
WASHBURN,Village of MINONG,Village of MINONG Ward 1,Congressional - District 7,State Senate - District 25,Assembly - District 73,114,70,5,2,2,0,0,0,0,0,0,0,0,0,0,governor
WASHBURN,City of SPOONER,City of SPOONER Wards 1-6,Congressional - District 7,State Senate - District 25,Assembly - District 73,454,443,18,6,7,1,0,0,0,0,0,0,0,0,0,governor
WASHBURN,City of SHELL LAKE,City of SHELL LAKE Wards 1-2,Congressional - District 7,State Senate - District 25,Assembly - District 75,314,321,3,2,2,0,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,Town of ADDISON,Town of ADDISON Wards 1-6,Congressional - District 5,State Senate - District 20,Assembly - District 59,1456,369,14,1,2,2,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,Town of BARTON,Town of BARTON Wards 1-4,Congressional - District 5,State Senate - District 20,Assembly - District 59,1174,390,11,8,6,0,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,Town of ERIN,Town of ERIN Wards 1-4,Congressional - District 5,State Senate - District 8,Assembly - District 22,1855,523,5,2,7,0,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,Town of FARMINGTON,Town of FARMINGTON Wards 1-5,Congressional - District 5,State Senate - District 20,Assembly - District 60,1579,418,4,6,6,1,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,Town of GERMANTOWN,Town of GERMANTOWN Ward 1,Congressional - District 5,State Senate - District 8,Assembly - District 24,106,47,0,0,0,0,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,Town of HARTFORD,Town of HARTFORD Wards 1-5,Congressional - District 5,State Senate - District 20,Assembly - District 59,1557,420,6,1,7,0,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,Town of JACKSON,Town of JACKSON Wards 1-6,Congressional - District 5,State Senate - District 20,Assembly - District 60,2143,517,6,8,7,0,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,Town of KEWASKUM,Town of KEWASKUM Wards 1-2,Congressional - District 5,State Senate - District 20,Assembly - District 59,496,149,6,0,5,3,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,Town of POLK,Town of POLK Wards 1-6,Congressional - District 5,State Senate - District 20,Assembly - District 58,1853,517,6,2,1,2,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,Town of TRENTON,"Town of TRENTON Wards 1-2,8",Congressional - District 5,State Senate - District 20,Assembly - District 58,466,152,1,0,1,0,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,Town of TRENTON,Town of TRENTON Wards 3-7,Congressional - District 5,State Senate - District 20,Assembly - District 60,1594,420,7,7,7,0,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,Town of WAYNE,Town of WAYNE Wards 1-3,Congressional - District 5,State Senate - District 20,Assembly - District 59,955,202,4,3,3,0,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,Town of WEST BEND,Town of WEST BEND Wards 1-8,Congressional - District 5,State Senate - District 20,Assembly - District 58,2137,679,7,3,8,1,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,Village of GERMANTOWN,"Village of GERMANTOWN Wards 1,8,10-11",Congressional - District 5,State Senate - District 8,Assembly - District 24,2122,772,11,4,13,1,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,Village of GERMANTOWN,"Village of GERMANTOWN Wards 2,5-7",Congressional - District 5,State Senate - District 8,Assembly - District 24,1683,904,21,11,16,2,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,Village of GERMANTOWN,"Village of GERMANTOWN Wards 3-4,9,16-17",Congressional - District 5,State Senate - District 8,Assembly - District 24,1870,817,17,6,15,3,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,Village of GERMANTOWN,Village of GERMANTOWN Wards 12-15,Congressional - District 5,State Senate - District 8,Assembly - District 24,2103,891,12,6,9,1,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,Village of JACKSON,Village of JACKSON Wards 1-9,Congressional - District 5,State Senate - District 20,Assembly - District 58,2572,885,22,6,22,0,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,Village of JACKSON,Village of JACKSON Wards 10-12,Congressional - District 5,State Senate - District 20,Assembly - District 60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,Village of KEWASKUM,"Village of KEWASKUM Wards 1-5,7",Congressional - District 5,State Senate - District 20,Assembly - District 59,1414,496,13,7,10,5,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,Village of NEWBURG,Village of NEWBURG Wards 1-2,Congressional - District 5,State Senate - District 20,Assembly - District 60,416,99,2,0,1,0,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,Village of RICHFIELD,Village of RICHFIELD Wards 1-2,Congressional - District 5,State Senate - District 8,Assembly - District 22,1355,380,10,3,4,0,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,Village of RICHFIELD,Village of RICHFIELD Ward 3,Congressional - District 5,State Senate - District 8,Assembly - District 22,437,164,6,1,2,0,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,Village of RICHFIELD,Village of RICHFIELD Ward 4,Congressional - District 5,State Senate - District 20,Assembly - District 58,689,150,1,3,1,0,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,Village of RICHFIELD,Village of RICHFIELD Wards 5-6,Congressional - District 5,State Senate - District 20,Assembly - District 58,1599,425,6,5,8,2,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,Village of RICHFIELD,Village of RICHFIELD Wards 7-9,Congressional - District 5,State Senate - District 8,Assembly - District 22,1560,508,11,3,9,1,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,Village of SLINGER,Village of SLINGER Wards 1-8,Congressional - District 5,State Senate - District 20,Assembly - District 58,1965,683,17,8,13,0,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,Village of SLINGER,Village of SLINGER Ward 9,Congressional - District 5,State Senate - District 20,Assembly - District 59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,City of HARTFORD,City of HARTFORD Wards 1-2,Congressional - District 5,State Senate - District 13,Assembly - District 39,651,292,5,1,6,0,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,City of HARTFORD,"City of HARTFORD Wards 3-5,31-32,34",Congressional - District 5,State Senate - District 20,Assembly - District 59,828,342,9,4,10,0,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,City of HARTFORD,"City of HARTFORD Wards 6,9-10,15-17,20,23-25,28,33,35",Congressional - District 5,State Senate - District 20,Assembly - District 59,1163,554,13,5,13,0,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,City of HARTFORD,City of HARTFORD Wards 7-8,Congressional - District 5,State Senate - District 13,Assembly - District 39,196,80,4,3,1,0,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,City of HARTFORD,"City of HARTFORD Wards 11-14,21-22,26-27,29-30",Congressional - District 5,State Senate - District 20,Assembly - District 59,1595,780,13,4,15,0,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,CITY OF MILWAUKEE,CITY OF MILWAUKEE Ward 318,Congressional - District 5,State Senate - District 8,Assembly - District 24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,City of WEST BEND,City of WEST BEND Wards 1-3,Congressional - District 5,State Senate - District 20,Assembly - District 58,1141,538,9,6,10,0,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,City of WEST BEND,City of WEST BEND Wards 4-6,Congressional - District 5,State Senate - District 20,Assembly - District 58,1117,723,24,6,11,0,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,City of WEST BEND,City of WEST BEND Wards 7-8,Congressional - District 5,State Senate - District 20,Assembly - District 58,1450,640,11,6,9,1,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,City of WEST BEND,"City of WEST BEND Wards 9-10,32",Congressional - District 5,State Senate - District 20,Assembly - District 58,1107,568,15,8,9,2,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,City of WEST BEND,"City of WEST BEND Wards 11-14,28",Congressional - District 5,State Senate - District 20,Assembly - District 58,1051,545,10,8,12,1,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,City of WEST BEND,City of WEST BEND Wards 15-19,Congressional - District 5,State Senate - District 20,Assembly - District 58,1131,568,9,7,12,2,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,City of WEST BEND,City of WEST BEND Wards 20-22,Congressional - District 5,State Senate - District 20,Assembly - District 58,1040,467,9,7,10,2,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,City of WEST BEND,"City of WEST BEND Wards 23-24,26,33",Congressional - District 5,State Senate - District 20,Assembly - District 58,1332,628,8,3,14,0,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,City of WEST BEND,"City of WEST BEND Wards 25,27",Congressional - District 5,State Senate - District 20,Assembly - District 60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,City of WEST BEND,City of WEST BEND Ward 29,Congressional - District 5,State Senate - District 20,Assembly - District 60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,governor
WASHINGTON,City of WEST BEND,City of WEST BEND Wards 30-31,Congressional - District 5,State Senate - District 20,Assembly - District 60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,governor
WAUKESHA,Town of BROOKFIELD,"Town of BROOKFIELD Wards 1,3-4,10",Congressional - District 5,State Senate - District 5,Assembly - District 13,1046,558,11,5,5,1,0,0,0,0,0,0,0,0,0,governor
WAUKESHA,Town of BROOKFIELD,"Town of BROOKFIELD Wards 2,5-8",Congressional - District 5,State Senate - District 5,Assembly - District 13,1225,679,12,4,6,2,0,0,0,0,0,0,0,0,1,governor
WAUKESHA,Town of BROOKFIELD,Town of BROOKFIELD Ward 9,Congressional - District 5,State Senate - District 5,Assembly - District 14,152,94,0,2,3,1,0,0,0,0,0,0,0,0,0,governor
WAUKESHA,Town of DELAFIELD,"Town of DELAFIELD Wards 1-2,5-6",Congressional - District 5,State Senate - District 33,Assembly - District 99,1335,501,10,2,2,0,0,0,0,0,0,0,0,0,0,governor
WAUKESHA,Town of DELAFIELD,Town of DELAFIELD Wards 3-4,Congressional - District 5,State Senate - District 33,Assembly - District 99,905,268,6,2,7,0,0,0,0,0,0,0,0,0,0,governor
WAUKESHA,Town of DELAFIELD,Town of DELAFIELD Wards 7-8,Congressional - District 5,State Senate - District 33,Assembly - District 99,654,200,2,3,3,0,0,0,0,0,0,0,0,0,0,governor
WAUKESHA,Town of DELAFIELD,Town of DELAFIELD Wards 9-11,Congressional - District 5,State Senate - District 33,Assembly - District 99,871,378,4,0,5,0,0,0,0,0,0,0,0,0,1,governor
WAUKESHA,Town of EAGLE,Town of EAGLE Wards 1-4,Congressional - District 1,State Senate - District 11,Assembly - District 33,1465,556,14,5,10,2,0,0,0,0,0,0,0,0,0,governor
WAUKESHA,Town of GENESEE,"Town of GENESEE Wards 1,3,5,9",Congressional - District 1,State Senate - District 33,Assembly - District 99,1050,352,6,2,3,1,0,0,0,0,0,0,0,0,0,governor
WAUKESHA,Town of GENESEE,"Town of GENESEE Wards 2,4,10",Congressional - District 1,State Senate - District 33,Assembly - District 99,1052,408,4,2,4,0,0,0,0,0,0,0,0,0,0,governor
WAUKESHA,Town of GENESEE,Town of GENESEE Wards 6-8,Congressional - District 1,State Senate - District 33,Assembly - District 97,1170,439,6,4,3,1,0,0,0,0,0,0,0,0,0,governor
WAUKESHA,Town of LISBON,"Town of LISBON Wards 1,6",Congressional - District 5,State Senate - District 8,Assembly - District 22,1504,482,8,8,14,2,0,0,0,0,0,0,0,0,1,governor
WAUKESHA,Town of LISBON,Town of LISBON Ward 2,Congressional - District 5,State Senate - District 8,Assembly - District 22,892,366,3,0,5,0,0,0,0,0,0,0,0,0,0,governor
WAUKESHA,Town of LISBON,Town of LISBON Ward 3,Congressional - District 5,State Senate - District 33,Assembly - District 98,515,150,2,5,2,0,0,0,0,0,0,0,0,0,1,governor
WAUKESHA,Town of LISBON,Town of LISBON Wards 4-5,Congressional - District 5,State Senate - District 8,Assembly - District 22,1578,523,8,8,9,1,0,0,0,0,0,0,0,0,1,governor
WAUKESHA,Town of MERTON,"Town of MERTON Wards 1-3,7-9",Congressional - District 5,State Senate - District 33,Assembly - District 99,2615,681,13,5,17,2,0,0,0,0,0,0,0,0,2,governor
WAUKESHA,Town of MERTON,"Town of MERTON Wards 4-6,10-11",Congressional - District 5,State Senate - District 33,Assembly - District 99,1241,408,6,6,1,0,0,0,0,0,0,0,0,0,2,governor
WAUKESHA,Town of MUKWONAGO,"Town of MUKWONAGO Wards 1,7-8",Congressional - District 1,State Senate - District 11,Assembly - District 33,830,296,11,1,2,1,0,0,0,0,0,0,0,0,1,governor
WAUKESHA,Town of MUKWONAGO,"Town of MUKWONAGO Wards 2-3,9-11",Congressional - District 1,State Senate - District 11,Assembly - District 33,1465,470,7,6,12,0,0,0,0,0,0,0,0,0,1,governor
WAUKESHA,Town of MUKWONAGO,Town of MUKWONAGO Wards 4-6,Congressional - District 1,State Senate - District 33,Assembly - District 97,1066,336,11,3,7,1,0,0,0,0,0,0,0,0,0,governor
WAUKESHA,Town of OCONOMOWOC,"Town of OCONOMOWOC Wards 1-2,4",Congressional - District 5,State Senate - District 13,Assembly - District 38,1492,489,10,5,6,1,0,0,0,0,0,0,0,0,2,governor
WAUKESHA,Town of OCONOMOWOC,"Town of OCONOMOWOC Wards 3,6-7",Congressional - District 5,State Senate - District 13,Assembly - District 38,1130,453,5,4,2,0,0,0,0,0,0,0,0,0,1,governor
WAUKESHA,Town of OCONOMOWOC,"Town of OCONOMOWOC Wards 5,8-9",Congressional - District 5,State Senate - District 13,Assembly - District 38,1312,414,8,3,5,2,0,0,0,0,0,0,0,0,0,governor
WAUKESHA,Town of OCONOMOWOC,Town of OCONOMOWOC Ward 10,Congressional - District 5,State Senate - District 33,Assembly - District 99,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,governor
WAUKESHA,Town of OTTAWA,Town of OTTAWA Wards 1-5,Congressional - District 1,State Senate - District 33,Assembly - District 99,1646,686,6,3,10,1,0,0,0,0,0,0,0,0,0,governor
WAUKESHA,Town of VERNON,"Town of VERNON Wards 1,8-11",Congressional - District 1,State Senate - District 28,Assembly - District 83,1582,531,5,6,9,2,0,0,0,0,0,0,0,0,1,governor
WAUKESHA,Town of VERNON,Town of VERNON Wards 2-7,Congressional - District 1,State Senate - District 28,Assembly - District 83,1953,620,8,6,16,1,0,0,0,0,0,0,0,0,0,governor
WAUKESHA,Town of WAUKESHA,"Town of WAUKESHA Wards 1,8",Congressional - District 5,State Senate - District 33,Assembly - District 97,539,304,4,2,3,0,0,0,0,0,0,0,0,0,0,governor
WAUKESHA,Town of WAUKESHA,Town of WAUKESHA Wards 2-6,Congressional - District 1,State Senate - District 33,Assembly - District 97,1710,671,7,1,12,1,0,0,0,0,0,0,0,0,2,governor
WAUKESHA,Town of WAUKESHA,"Town of WAUKESHA Wards 7,9-11",Congressional - District 1,State Senate - District 28,Assembly - District 83,1435,541,8,3,8,0,0,0,0,0,0,0,0,0,1,governor
WAUKESHA,Town of WAUKESHA,Town of WAUKESHA Ward 12,Congressional - District 5,State Senate - District 28,Assembly - District 83,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,governor
WAUKESHA,Village of BIG BEND,Village of BIG BEND Wards 1-4,Congressional - District 1,State Senate - District 28,Assembly - District 83,548,182,6,5,4,0,0,0,0,0,0,0,0,0,0,governor
WAUKESHA,Village of BUTLER,Village of BUTLER Wards 1-3,Congressional - District 5,State Senate - District 8,Assembly - District 22,529,315,9,5,10,0,0,0,0,0,0,0,0,0,3,governor
WAUKESHA,Village of CHENEQUA,Village of CHENEQUA Ward 1,Congressional - District 5,State Senate - District 33,Assembly - District 99,277,58,2,0,2,0,0,0,0,0,0,0,0,0,0,governor
WAUKESHA,Village of DOUSMAN,Village of DOUSMAN Wards 1-3,Congressional - District 1,State Senate - District 33,Assembly - District 99,823,371,5,2,4,0,0,0,0,0,0,0,0,0,0,governor
WAUKESHA,Village of DOUSMAN,Village of DOUSMAN Ward 4,Congressional - District 5,State Senate - District 33,Assembly - District 99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,governor
WAUKESHA,Village of DOUSMAN,Village of DOUSMAN Ward 5,Congressional - District 5,State Senate - District 13,Assembly - District 38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,governor
